id,code,name,street,zipcode,city
84161018036503658,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018036503960,12415,BC Catering Grossisten A/S,Blaekhatten 10,5220,Odense SO
84161018036504106,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018036491869,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018036493907,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018036495551,72291A01,Fruchtexpress Grabher GmbH,Sonnenbergstrasse 11,6820,Frastanz
84161018036495669,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018036495774,70920,TK Service Rausch GmbH,Ehring 5,5112,Lamprechtshausen
84161018036495956,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018036496118,72292A02,Eurogast Zell am See     MAR,Zellerstrasse 27,5751,Maishofen
84161018036496181,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018036500904,10044A50,Sligro BS Deventer,Nering Bögelweg 40,7418HJ,Deventer
84161018036501073,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018036501196,50036A02,Bidfood Goirle,Tijvoortsebaan 5,5051 HJ,Goirle
84161018036501330,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018036501433,50116A01,Hanos Supercash,Schokkerweg 9,8042 PC,Zwolle
84161018036501542,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018036501741,10044A27,Sligro BV (Vlissingen),Bedrijventerrein Vrijburg,4387 PD,Vlissingen
84161018036501768,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018036501987,59057,Bidfood B.V. Zierikzee,Techniekweg 1,4301 RT,Zierikzee
84161018036502104,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018036502197,50291A01,Sahan Groothandel BV,Bornissestraat 33,3044 AD,Rotterdam
84161018036502395,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018036502454,10044A10,Sligro BV (Weert),Roermondseweg 95,6004 AR,Weert
84161018036502548,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018036502727,50067A01,Bidfood B.V. (Helmond),Korendijk 16,5704 RD,Helmond
84161018036502899,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018036503031,50129A01,Hanos Venlo,Buys Ballotstraat 7,5916 PC,Venlo
84161018036503046,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018036503287,50009A01,Bidfood (Groningen),Osloweg 11-17,9723 BG,Groningen
84161018036503296,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018036503768,50009A01,Bidfood (Groningen),Osloweg 11-17,9723 BG,Groningen
84161018036503907,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018036504294,50018A06,Hocras horeca grootverbruik,Tunerstraat 3,1322 CB,Almere
84161018036504331,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018036504519,50234A02,Van Gelder Ridderkerk B.V.,Krommeweg 10,2988 CB,Ridderkerk
84161018036504657,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018036505062,10044A16,Sligro Nijmegen,Energieweg 42,6541 CX,Nijmegen
84161018036505160,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018036505748,50216A02,Bidfood (Ede),Dieselstraat 2,6716 AA,Ede
84161018036505956,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018036506359,50034A01,Jongens Groothandel B.V.,Ambacht 3  CIP,1511 JZ,Oostzaan
84161018036506423,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018036506498,50900,Dékro Horeca Totaal B.V.,Schaafdries 30,5371 NJ,Ravenstein
84161018036506722,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018036507017,51064,Het Vitamientje B.V.,Veilingweg 31,6247 EP,Gronsveld
84161018036507207,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018036507359,50148A01,Bidfood (Hoofddorp),Bijlmermeerstraat 25,2131 EB,Hoofddorp
84161018036507485,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018036507827,50261,Hoka Den Haag BV,Zilverstraat 120,2544 EL,Den Haag
84161018036507923,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018036508089,10044A47,Sligro Bezorgservice,Berkel en Rodenrijs,2652 XB,Berkel en Rodenrijs
84161018036508280,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018036508343,50225,Zegro,Schuttevaerweg 22,3044 BB,Rotterdam
84161018036508450,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018036509162,10044A45,Sligro Bezorgcentrum,Baldermoer 11,1046 BZ,Amsterdam
84161018036509299,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018036509353,50120,Hanos VERS DC,Tweelingenlaan 80,7324 DN,Apeldoorn
84161018036509524,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018036509922,50082A01,Horeca Grthdl Tilburg,Polluxstraat 6 (bedr.nr.942),5047 PB,Tilburg
84161018036510008,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018036504812,12416,BC Catering Roskilde A/S,Langebjerg 17,4000,Roskilde
84161018036504905,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018036505314,14097,AB Catering Ribe A/S,Ole Romers Vej 6,6760,Ribe
84161018036505413,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018036505575,14097,AB Catering Ribe A/S,Ole Romers Vej 6,6760,Ribe
84161018036505614,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018036506079,10935,BC Catering Kolding A/S,Kokbjerg 28,6000,Kolding
84161018036506211,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018036506833,10938,BC Catering Aalborg A/S,reg. no. 230.755,9230,Svenstrup J
84161018036506995,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018036507608,12410,AB Catering Holstebro,Nybo Hoje 5,7500,Holstebro
84161018036507684,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018036508604,14299A01,FOODSERVICE DANMARK A/S,Langelandsvej 17,6330,Middelfart
84161018036508882,12407,AB Catering Aalborg A/S,Kystvejen 80,9400,Norresundby
84161018036509034,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018036509587,10936,BC Catering Skanderborg A/S,reg. no. 230.757,8660,Skanderborg
84161018036509733,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018037233647,51049A01,Daily Fresh Food BV,In den Helmstock 12,6161 DL,Geleen
84161018037230328,51126,Ambelos B.V.,Biezenwade 2,3439 NW,Nieuwegein
84161018036510363,51050,Hanos B.V. Delft,Kleveringweg 57,2616 LZ,Delft
84161018036510577,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018036510862,50176,Broekhuyzen Horecaservice,Walserij 44,2211 SL,Noordwijkerhout
84161018036511083,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018036511486,50143A01,Hanos Amsterdam,Spaklerweg 51-55,1099 BB,Amsterdam
84161018036511605,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018036512151,10044A49,Sligro/Van der Velde,Dopplerlaan 1,9207 HC,Drachten
84161018036512290,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018036512454,51075A01,Esila Groothandel BV,Tijnmuiden 17,1046AK,Amsterdam
84161018036512625,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018036514473,51050,Hanos B.V. Delft,Kleveringweg 57,2616 LZ,Delft
84161018036514638,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018036514758,50884,Hanos B.V. Eindhoven,Hurksestraat 19 A,5652 AH,Eindhoven
84161018036514853,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018036514979,50180A04,Crown Food XL,De Ossenboer 15,7547 SJ,Enschede
84161018036515073,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018036510156,12409,AB Catering Aarhus,Beta 1,8382,Hinnerup
84161018036510231,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018036510718,12415,BC Catering Grossisten A/S,Blaekhatten 10,5220,Odense SO
84161018036510791,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018036511153,10935A07,Legoland Mad & Drikke Aps,Højmarksvej 20,7190,Billund
84161018036511236,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018036520926,72300A01,Topic GmbH Buss.& Event Cat.,"Humboldtstraße 20,",53639,Königswinter
84161018036521041,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018036521110,72157A01,Graeffs Frischdienst,Gewerbegebiet Salzheck 1,56332,Dieblich
84161018036521292,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018036521468,70219,Knaup Hermann,Merschweg 29             BE,33397,Rietberg
84161018036521530,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018036521718,72201A01,Albrecht&Neiss GmbH,Am Wall 2-6,15366,Neuenhagen Berlin
84161018036521737,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018036522412,72140A02,Frischdienst Lange GmbH RFS,Hörgensweg 6,22523,Hamburg
84161018036522587,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018036522705,72268A01,C+C Markt Bingen,Gustav Stresemannstraße 1,55411,Bingen
84161018036522775,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018036523915,70662A01,Flach GmbH,Kasseler Strasse 1,34621,Frielendorf
84161018036524141,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018036524266,70716A01,Schwalenstocker & Gantz GmbH,Südring 40,34497,Korbach
84161018036524327,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018036524449,72192A02,Ferd. Bierbichler GmbH&Co KG,Hofmühlstrasse 1-7     MAR,83071,Stephanskirchen
84161018036524649,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018036541406,72023,Discher Bonn GmbH   MAR,Röhfeldstraße 21,53227,Bonn
84161018036541547,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018036541642,70252,Kaltenberger Frischdienst,Schoenauer Ring 21,82269,Kaltenberg
84161018036541772,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018036541862,72128A03,Metro Deutschland GmbH,Seeberger Strasse 10,15345,Atlandsberg
84161018036541972,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018036542162,72128A02,Metro Deutschland GmbH,Gadestrasse 23C,85232,Bergkirchen
84161018036542216,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018036542442,72128A06,Metro Deutschland GmbH,Brassertst 210,45768,Marl
84161018036542467,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018036542641,72128A07,Metro Deutschland GmbH,Rosengartenweg 7,67281,Kirchheim ad Weinstr
84161018036542835,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018036545700,20118A05,Stef BCN (Stock Gastrofresc),Polígon Cim Vallès,08130,S.Perpètua de Mogoda
84161018036545845,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018036556522,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018036556592,FRILOM,Lineage Rotterdam Maasvlakte,Tsugarustraat 5,3199 LS,Rotterdam
84161018036553939,72115A01,Havi Logistics GmbH,Minkeldonk 3,47495,Rheinberg
84161018036554045,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018036558771,13310,Peresa Kft.,Honved u. 1,8600,Siofok
84161018036558882,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018036559259,13299,Maus Kft,Textilgyári út 4,6724,Szeged
84161018036559399,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018036515552,11682,Di Russo Srl,Via Unità d'Italia,04023,Formia
84161018036515696,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018036560843,19763,Manuel António Cabete Lda.,R. dos Tanoeiros 54-55,2860-193,Alhos Vedros-Setubal
84161018036561001,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018036561048,13275,Bahamas Kft.,Pallag utca 55,2120,Dunakeszi
84161018036561224,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018036558385,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018037227267,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018036568784,70146A03,Recker Feinkost GmbH,Gelsenkirchen Str 17-21,28199,Bremen
84161018036568886,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018036569842,72020A24,Grosshandel Güdük Gmbh&Co.KG,,18069,Rostock
84161018036569871,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018036569984,70619,Handelshof Koeln,Betriebstaette Koeln - Poll,51105,Koeln
84161018036570137,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018036570346,70619,Handelshof Koeln,Betriebstaette Koeln - Poll,51105,Koeln
84161018036562895,50172A01,Bidfood BV (Drachten),De Kletten 6,9206 BA,Drachten
84161018036562966,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018036548017,10114A09,Reed Boardall Cold Storage,Barr Lane,YO51 9NN,"Boroughbridge, York"
84161018036548175,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018036559506,14275,Húsház Hungary Kft.,Rákóczi út 356/b.,8638,Balatonlelle
84161018037569208,50797,Vawi N.V.,Kielsbroek 29,2020,Antwerpen
84161018036511708,51023,Chefs Culinar Nederland,Bijsterhuizen 1126,6546 AS,Nijmegen
84161018036511811,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018036511986,10044A53,Sligro BS Breda,Kapittelweg 10,4827 HG,Breda
84161018036512070,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018036543681,11236A04,Costa Crociere SPA,Interporto Di Vado I.O.,17047,Vado Ligure
84161018036543785,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018036520597,72296A01,Mega Food GmbH,Haarlemer Strasse 43-45,12359,Berlin
84161018036520734,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018036525789,72295A01,Service-Bund Troiber,Vilshovenerstrasse 31,94544,Hofkirchen
84161018036525926,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018036526000,70595A02,Handelshof Rheinbach GmbH&Co,Kleinaltendorfer Weg 2    KG,53359,Rheinbach
84161018036526125,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018036527265,72020A03,Euro-Fresh Food,Bergrat-Voigt-Str. 14,99087,Erfurt
84161018036527360,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018036527494,72157A01,Graeffs Frischdienst,Gewerbegebiet Salzheck 1,56332,Dieblich
84161018036527630,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018036528365,70171,Fuess GmbH Gastro ServiceMAR,Burgstrasse 1,87509,Immenstadt
84161018036528484,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018036528572,70494,Kirschnick GmbH         MAR,Am Industriegleis 10,84030,Ergolding
84161018036528675,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018036528876,70682,Moessle GmbH             MAR,Max-Eyth-Strasse 5,89340,Leipheim
84161018036529001,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018036529147,72173A01,Transgourmet DE GmbH&Co.OHG,Friedrich-König-Straße 9-11,55129,Mainz
84161018036529242,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018036531196,72065A01,Knödel Connection GmbH,Großmarkthalle München,81371,München
84161018036531272,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018036531352,70168,Flug E. & H. GmbH        MAR,Energiestrasse 7,41751,Viersen
84161018036531545,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018036531683,72213A01,Arasco Deutschland GMBH,"Sterkenhofweg,5B         RFS",47807,Krefeld
84161018036531747,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018036531939,70404A01,Mettler Jozef GmbH & Co KG,Industriestrasse 7b     MAR,54497,Morbach
84161018036532078,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018036532131,70166,Wald Hermann GmbH        MAR,Am Wachthuebel 7,56865,Panzweiler/Hunsrueck
84161018036532298,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018036532417,70195,Rudolf Fehrmann GmbH    MAR,Kruppstrasse 4     &Co KG,36041,Fulda
84161018036532605,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018036533703,70744,Gastro C+C Schnichels GmbH,Rottstrasse 21b,52068,Aachen
84161018036533836,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018036533928,70848,Henning Broscheit GmbH,Alexanderstrasse 55,45472,Muehlheim/Ruhr
84161018036534121,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018036535011,72233A01,Selgros C&C Rodgau,Udenhoutstrasse          RFS,63110,Rodgau
84161018036535105,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018036535215,72272A01,Service-Bund Steidinger &,Hans-Theisen-Strasse 8,79331,Teningen
84161018036535318,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018036536239,72179A01,Transgourmet DE GmbH&Co.OHG,Albert-Einstein-Straße 2,64560,Riedstadt
84161018036536393,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018036536478,72179A01,Transgourmet DE GmbH&Co.OHG,Albert-Einstein-Straße 2,64560,Riedstadt
84161018036536619,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018036550055,10114A09,Reed Boardall Cold Storage,Barr Lane,YO51 9NN,"Boroughbridge, York"
84161018036550222,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018038878604,50153A01,Horesca Lieferink BV,vestiging Twello,7391 ZW,Twello
84161018036554230,72115A02,Havi Logistics GmbH,Max-Planck-Strasse 7,89312,Günzburg
84161018036554327,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018037569424,50573A05,Van Zon Horeca NV,"J&R Vlegelstraat, 7",3920,Lommel
84161018036546281,51073,La Provençale,ZI du Grasbesch,3370,Leudelange
84161018036546318,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018036563171,51128,Smeding groenten en fruit,De opfaart 1,9076 PG,St-Annaparochie
84161018036563273,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018036557053,35077A02,Domafrais,"1,av. des Froides Bouillies",91424,Morangis Cedex
84161018036557059,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018036559016,14332,GDA SPA,Zona Ind. le Loc. S.Antuono,84035,Polla
84161018036559169,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018036561361,13494,JIP Vychodoceska a.s.,Hradistska 407,533 52,Pardubice
84161018036561512,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018036561622,13974A04,BIDFOOD Czech Republic s.r.o,Depo Dysina,330 02,Dysina
84161018036561681,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018036563682,10044A46,Sligro BC Venray,Newtonstraat 8,5807 GC,Oostrum
84161018036563759,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018036563381,51052,King Food B.V.,Ingenieur Schiffstraat 1,7547 RE,Enschede
84161018036563534,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018036546003,14799,Havi Logistics d.o.o,Ugrinovacki put bb,11277,Ugrinovci
84161018036546097,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018036548826,10114A09,Reed Boardall Cold Storage,Barr Lane,YO51 9NN,"Boroughbridge, York"
84161018036548909,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018036549046,10114A09,Reed Boardall Cold Storage,Barr Lane,YO51 9NN,"Boroughbridge, York"
84161018036549331,10114A09,Reed Boardall Cold Storage,Barr Lane,YO51 9NN,"Boroughbridge, York"
84161018036549494,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018036549609,10114A09,Reed Boardall Cold Storage,Barr Lane,YO51 9NN,"Boroughbridge, York"
84161018036549711,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018036549815,10114A09,Reed Boardall Cold Storage,Barr Lane,YO51 9NN,"Boroughbridge, York"
84161018036549954,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018036515299,19768,Gelrainha Lda.,Rua Industrial nº6,2510-752,Gaeiras
84161018036515360,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018036513435,50118A01,Hanos Groningen,Bornholmstraat 56,9723 AZ,Groningen
84161018036513601,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018036500432,50019A01,Hanos Nijmegen,Energieweg 84,6541 CZ,Nijmegen
84161018036500521,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018036500700,10044A51,Sligro BS Maastricht,Habitatsingel 59,6229 RC,Maastricht
84161018036500815,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018036512658,50892A01,Rove Horeca Groothandel,Industrieweg 41,1775 PW,Middenmeer
84161018036512768,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018036512957,50123,Smikkelexpress,De Loosduinseweg 495 H,2571 AG,Den Haag
84161018036513141,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018036513242,51012,Azimli International B.V.,Turbinestraat 2,1014 AV,Amsterdam
84161018036513353,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018036513710,50116A01,Hanos Supercash,Schokkerweg 9,8042 PC,Zwolle
84161018036513818,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018036513964,50019A01,Hanos Nijmegen,Energieweg 84,6541 CZ,Nijmegen
84161018036514137,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018036514264,50117A01,Hanos DIEPVRIES DC,Stadhoudersmolenweg 45,7301 GJ,Apeldoorn
84161018036514316,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018036515769,70051A03,Transgourmet Graz,Maria-Pfeiffer-Strasse 10,8055,Seiersberg-Pirka
84161018036515928,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018036515985,70051A04,Transgourmet Spielberg,Triester Strasse 29,8724,Spielberg
84161018036516183,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018036516285,70051A13,Transgourmet Schwarzach AMAR,Gutenbergstraße 1a,6858,Schwarzach
84161018036516354,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018036516532,70051A14,Transgourmet Villach    AMAR,Triglavstraße 75,9500,Villach
84161018036516627,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018036516745,70051A09,Transgourmet Wien-Nord MAR,Sverigestrasse 11,1220,Wien
84161018036516926,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018036517016,70051A02,Transgourmet Brunn,Johann Steinboeck Strasse 13,2345,Brunn am Gebirge
84161018036517170,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018036517353,70051A01,Transgourmet Salzburg,Gewerbehofstrasse 5,5071,Wals/Siezenheim
84161018036517478,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018036517541,70051A06,Transgourmet Traun,Rubenstrasse 1,4050,Traun
84161018036517651,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018036526289,70617,Handelshof Koeln,Betriebsstaette Haan,42781,Haan
84161018036526389,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018036526581,70619,Handelshof Koeln,Betriebstaette Koeln - Poll,51105,Koeln
84161018036526658,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018036526728,72083A01,TIFA *170152*Berchtesgadener,Am Gänslehen 4,83451,Piding
84161018036526970,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018036526994,70939A03,VLG Trier,Auer-Von-Welsbach-Strasse,54292,Trier
84161018036527147,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018036527830,70410A01,Hambrock Grosshandel GmbH,Im Südfeld 7,48308,Senden Boesensell
84161018036527972,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018036528030,70620A02,Handelshof Mönchengladbach,Rönneterring 12,41068,Mönchengladbach
84161018036528130,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018036529282,72174A01,Transgourmet DE GmbH&Co.OHG,Albert-Einstein-Straße 11,31135,Hildesheim
84161018036529409,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018036529580,72251A01,GVS-Group Warenannahme,Oberallener Weg 14,59069,Hamm
84161018036529687,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
